Site,Latitude,Longitude,Date,Air Temperature (C°),Air Temperature Uncertainty (C°),Wind Direction at 3m (°N),Wind Direction at 3m Uncertainty (°N),Wind Speed at 3m (m/s),Wind Speed at 3m Uncertainty (m/s),Wind Speed at 3m (std dev) (m/s),DHI (Wh/m2),DHI Uncertainty (Wh/m2),Standard Deviation DHI (Wh/m2),DNI (Wh/m2),DNI Uncertainty (Wh/m2),Standard Deviation DNI (Wh/m2),GHI (Wh/m2),GHI Uncertainty (Wh/m2),Standard Deviation GHI (Wh/m2),Peak Wind Speed at 3m (m/s),Peak Wind Speed at 3m Uncertainty (m/s),Relative Humidity (%),Relative Humidity Uncertainty (%),Barometric Pressure (mB (hPa equiv)),Barometric Pressure Uncertainty (mB (hPa equiv)),Unnamed: 26,Day of Year
Qassim - University,26.34668,43.76645,04-01-2020,-0.17650172311126913,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2952.8,816.7,773.9,5214.9,1602.1,2001.8,6862.0,1497.2,780.6,12.8990172,3.725552826,29.5,3.0,935.4,4.7,4
Qassim - University,26.34668,43.76645,05-01-2020,0.6952684026642281,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,3364.9,907.3,908.7,4652.3,1405.2,2217.1,6955.0,1495.9,831.0,12.8990172,3.725552826,17.3,3.0,935.5,4.7,5
Qassim - University,26.34668,43.76645,09-01-2020,1.092917933719718,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1974.5,562.5,472.3,6899.5,1596.0,1071.0,6766.1,1393.3,245.2,12.8990172,3.725552826,13.2,3.0,933.9,4.7,9
Qassim - University,26.34668,43.76645,10-01-2020,0.007028829683572731,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1229.2,301.2,270.1,7890.1,1747.3,777.7,5966.0,1229.4,297.7,12.8990172,3.725552826,15.9,3.0,939.2,4.7,10
Qassim - University,26.34668,43.76645,11-01-2020,-0.8647412960919244,0.5,115.0,3.7,0.29948556466552056,0.1,1.2,2557.729545,1775.9,498.8,507.4,4415.8,1453.1,2276.0,4189.1,996.1,888.4,16.8,0.1,37.3,3.0,939.7,4.7,11
Qassim - University,26.34668,43.76645,12-01-2020,-1.64474614547,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1602.0,431.0,429.6,3877.2,1318.8,2303.4,3542.3,843.8,878.3,12.8990172,3.725552826,56.9,3.0,942.3,4.7,12
Qassim - University,26.34668,43.76645,01-01-2021,-1.7823940600661312,0.5,77.0,4.0,-0.12448182604088529,0.0,1.0,2557.729545,1565.2,393.3,484.9,5232.9,1534.8,2116.0,4324.1,930.6,766.7,12.8,0.1,39.6,3.0,942.1,4.7,1
Qassim - University,26.34668,43.76645,02-01-2021,-1.4918040181409655,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1995.1,585.1,679.8,5010.9,1645.0,2356.0,4934.7,1151.1,873.0,12.8990172,3.725552826,43.8,3.0,940.8,4.7,2
Qassim - University,26.34668,43.76645,03-01-2021,-0.5741512541667585,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2887.1,809.0,907.7,4835.4,1468.6,2006.8,6224.9,1308.4,629.9,12.8990172,3.725552826,24.5,3.0,938.0,4.7,3
Qassim - University,26.34668,43.76645,04-01-2021,0.08349989334808999,0.5,52.0,3.7,0.21469208652423932,0.0,1.2,2557.729545,3047.9,748.9,628.2,5259.9,1501.0,1713.3,7034.1,1701.5,739.3,12.3,0.1,13.2,2.9,937.3,4.6,4
Qassim - University,26.34668,43.76645,05-01-2021,1.047035295521007,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2852.1,760.8,830.9,6368.6,1763.5,1964.8,7720.9,1613.3,599.4,12.8990172,3.725552826,13.2,3.0,933.4,4.6,5
Qassim - University,26.34668,43.76645,07-01-2021,1.7199806557687587,0.5,17.0,4.0,0.29948556466552056,0.0,1.1,2557.729545,2438.2,596.6,499.0,7311.4,1672.0,1189.6,7965.1,1569.8,355.7,13.1,0.1,8.1,3.0,927.8,4.6,7
Qassim - University,26.34668,43.76645,08-01-2021,1.536450102973918,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2058.5,147.6,461.6,7484.7,526.8,1152.3,7559.1,468.6,283.3,12.8990172,3.725552826,12.3,3.0,930.6,4.7,8
Qassim - University,26.34668,43.76645,09-01-2021,1.001152657322297,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1967.4,565.4,490.9,6843.5,1585.7,1147.9,6726.1,1384.0,307.7,12.8990172,3.725552826,15.2,3.0,933.3,4.7,9
Qassim - University,26.34668,43.76645,10-01-2021,0.4352667862048689,0.5,123.0,4.0,-0.03968834789960441,0.0,1.0,2557.729545,1790.8,108.3,382.1,6262.6,320.8,1070.8,5703.1,3782.1,439.0,12.0,0.1,13.2,3.0,937.6,4.7,10
Qassim - University,26.34668,43.76645,11-01-2021,-0.818858657893214,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1515.6,135.2,408.1,5676.8,432.5,1345.3,4597.6,299.1,392.3,12.8990172,3.725552826,30.7,3.0,940.4,4.7,11
Qassim - University,26.34668,43.76645,12-01-2021,-1.629451932737097,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1784.2,136.1,513.1,3645.1,402.7,2181.4,3613.5,253.2,792.4,12.8990172,3.725552826,42.1,3.0,941.8,4.7,12
Yanbu - RCJY,23.98655,38.20451,01-01-2017,-0.71179916876289,0.5,295.0,4.0,0.04510513024167684,0.1,2.1,2557.729545,1403.7,480.0,349.9,5130.4,1276.1,1196.4,4068.4,1038.2,297.9,15.7,0.1,53.9,3.0,1014.2,5.1,1
Yanbu - RCJY,23.98655,38.20451,02-01-2017,-0.8341528706261171,0.5,317.0,4.0,0.9778333897957698,0.1,2.4,2557.729545,1896.4,673.7,591.3,4096.8,1440.6,1651.7,4398.5,1241.4,494.1,15.7,0.1,38.0,3.0,1014.4,5.1,2
Yanbu - RCJY,23.98655,38.20451,03-01-2017,-0.39062070137191723,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2165.1,686.0,898.2,4735.4,1459.7,2639.0,5382.1,1205.1,932.0,12.8990172,3.725552826,61.5,3.0,1009.5,5.1,3
Yanbu - RCJY,23.98655,38.20451,04-01-2017,0.2823246588758344,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2877.7,782.6,785.9,4572.9,1331.3,1794.9,6373.5,1460.4,1042.5,12.8990172,3.725552826,54.7,3.0,1008.1,5.0,4
Yanbu - RCJY,23.98655,38.20451,05-01-2017,0.5882089135339035,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2776.8,648.9,583.0,5403.8,1548.4,1830.2,6966.3,1497.4,871.8,12.8990172,3.725552826,59.9,3.0,1006.6,5.0,5
Yanbu - RCJY,23.98655,38.20451,06-01-2017,0.787033679061649,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2320.3,166.9,400.2,6651.6,471.2,960.5,7400.9,446.5,225.5,12.8990172,3.725552826,63.0,3.0,1002.3,5.0,6
Yanbu - RCJY,23.98655,38.20451,09-01-2017,0.8329163172603589,0.5,0.0,0.0,-1.989938345149071,0.0,0.0,2557.729545,2707.0,138.5,366.0,4926.1,253.4,782.6,6309.4,294.2,267.8,0.0,0.0,56.4,3.0,1004.7,5.0,9
Yanbu - RCJY,23.98655,38.20451,10-01-2017,0.4658552116706763,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1612.0,113.6,199.6,6353.0,425.8,654.3,5677.5,352.9,379.9,12.8990172,3.725552826,66.9,3.0,1008.1,5.1,10
Yanbu - RCJY,23.98655,38.20451,11-01-2017,-0.0847364467138482,0.5,0.0,0.0,-1.989938345149071,0.0,0.0,2557.729545,1566.3,256.8,408.3,5473.5,543.6,1460.2,4643.4,458.5,436.2,0.0,0.0,56.0,3.3,1011.7,5.5,11
Yanbu - RCJY,23.98655,38.20451,03-01-2018,0.037617255149379525,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1951.4,149.7,758.8,6653.8,488.7,1703.1,6473.9,394.2,355.3,12.8990172,3.725552826,53.6,3.0,1009.4,5.1,3
Yanbu - RCJY,23.98655,38.20451,04-01-2018,-0.038853808515137735,0.5,0.0,0.0,-1.989938345149071,0.0,0.0,2557.729545,2414.7,104.6,755.2,6962.9,286.4,1780.6,7540.4,244.7,528.3,0.0,0.0,56.5,3.0,1007.9,5.0,4
Yanbu - RCJY,23.98655,38.20451,05-01-2018,0.6799741899313244,0.5,0.0,0.0,-1.989938345149071,0.0,0.0,2557.729545,3416.5,160.5,749.9,5288.5,366.6,1828.5,7572.4,355.7,834.8,0.0,0.0,44.0,3.0,1005.7,5.0,5
Yanbu - RCJY,23.98655,38.20451,06-01-2018,0.7564452535958416,0.5,0.0,0.0,-1.989938345149071,0.0,0.0,2557.729545,2673.0,233.5,952.6,6763.5,550.6,2245.2,7806.4,583.5,633.4,0.0,0.0,52.8,3.0,1002.9,5.0,6
Yanbu - RCJY,23.98655,38.20451,09-01-2018,0.9093873809248761,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2942.9,542.8,357.1,3940.5,728.4,812.6,5913.7,1021.6,312.5,12.8990172,3.725552826,70.2,3.0,1004.4,5.0,9
Yanbu - RCJY,23.98655,38.20451,10-01-2018,0.6646799771984206,0.6,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1895.1,542.2,526.1,5506.6,1352.5,1205.2,5091.8,1133.5,1068.0,12.8990172,3.725552826,63.7,3.3,1008.8,5.6,10
Yanbu - RCJY,23.98655,38.20451,01-01-2019,-0.6965049560299863,0.5,0.0,0.0,-1.989938345149071,0.0,0.0,2557.729545,1845.6,59.7,526.2,3937.3,177.4,2497.3,4003.2,118.6,1016.8,0.0,0.0,52.7,3.0,1014.3,5.1,1
Yanbu - RCJY,23.98655,38.20451,02-01-2019,-0.6506223178312758,0.5,0.0,0.0,-1.989938345149071,0.0,0.0,2557.729545,2272.0,879.9,958.6,5237.1,1638.7,2951.1,5492.9,1912.9,1720.7,0.0,0.0,42.4,3.0,1013.4,5.0,2
Yanbu - RCJY,23.98655,38.20451,03-01-2019,-0.620033892365469,0.5,0.0,0.0,-1.989938345149071,0.0,0.0,2557.729545,2012.5,193.0,808.4,6677.6,1589.6,2518.5,6508.9,853.4,1223.4,0.0,0.0,44.1,3.0,1012.0,5.1,3
Yanbu - RCJY,23.98655,38.20451,04-01-2019,-0.115324872179655,0.5,0.0,0.0,-1.989938345149071,0.0,0.0,2557.729545,2464.4,735.9,1069.4,5801.4,1239.7,2445.6,6712.6,1189.8,644.1,0.0,0.0,44.9,3.0,1009.1,5.1,4
Yanbu - RCJY,23.98655,38.20451,05-01-2019,0.5576204880680966,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2701.5,685.5,592.2,5520.1,1361.0,1361.0,6962.3,1406.2,399.6,12.8990172,3.725552826,60.4,3.0,1006.6,5.0,5
Yanbu - RCJY,23.98655,38.20451,06-01-2019,1.0164468700552007,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2599.7,719.6,544.1,5929.6,1509.0,1436.1,7158.9,1463.8,540.8,12.8990172,3.725552826,51.4,3.0,1003.5,5.0,6
Yanbu - RCJY,23.98655,38.20451,07-01-2019,0.8787989554590688,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2027.4,523.1,573.1,7280.5,1782.9,1382.4,7510.8,1518.2,305.2,12.8990172,3.725552826,60.9,3.0,1001.9,5.0,7
Yanbu - RCJY,23.98655,38.20451,08-01-2019,0.9093873809248761,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2042.4,477.9,479.4,6653.7,1179.5,1191.6,7025.9,1274.4,354.6,12.8990172,3.725552826,64.2,3.0,1003.6,5.0,8
Yanbu - RCJY,23.98655,38.20451,09-01-2019,0.8176221045274552,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2351.6,621.8,478.0,5155.5,1424.6,1321.4,6107.9,1295.3,558.5,12.8990172,3.725552826,66.8,3.0,1004.0,5.0,9
Yanbu - RCJY,23.98655,38.20451,10-01-2019,0.6952684026642281,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1847.9,514.8,572.4,5226.6,1481.0,1673.7,5228.2,1085.4,678.9,12.8990172,3.725552826,64.1,3.0,1008.6,5.0,10
Yanbu - RCJY,23.98655,38.20451,11-01-2019,0.15997095701260725,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1384.1,416.3,487.5,5908.6,1524.4,1478.2,4664.3,1023.1,339.0,12.8990172,3.725552826,54.9,3.0,1010.5,5.1,11
Yanbu - RCJY,23.98655,38.20451,12-01-2019,-0.512974403235145,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2118.7,409.2,1159.1,4663.8,859.4,2396.1,4420.7,547.1,276.0,12.8990172,3.725552826,49.9,3.0,1013.6,5.0,12
Yanbu - RCJY,23.98655,38.20451,03-01-2020,-0.39062070137191723,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,3722.6,800.0,1320.4,4041.6,396.8,2053.7,6460.3,508.6,1073.1,12.8990172,3.725552826,55.9,3.0,902.6257855,4.75745165,3
Yanbu - RCJY,23.98655,38.20451,04-01-2020,-0.038853808515137735,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2649.8,562.6,1137.5,6740.6,584.3,2169.9,7479.6,480.6,438.2,12.8990172,3.725552826,58.9,3.0,902.6257855,4.75745165,4
Yanbu - RCJY,23.98655,38.20451,05-01-2020,0.5117378498693862,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,3911.5,368.5,1513.1,4731.9,465.4,2537.6,7279.1,465.4,1054.5,12.8990172,3.725552826,59.8,3.0,902.6257855,4.75745165,5
Yanbu - RCJY,23.98655,38.20451,09-01-2020,1.1846832101171378,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2187.1,154.5,378.4,6060.9,402.3,967.3,6499.6,397.2,310.5,12.8990172,3.725552826,55.3,3.0,902.6257855,4.75745165,9
Yanbu - RCJY,23.98655,38.20451,10-01-2020,0.8023278917945516,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1522.3,122.3,351.9,6915.9,510.7,917.8,5855.7,370.7,254.4,12.8990172,3.725552826,47.1,3.1,902.6257855,4.75745165,10
Yanbu - RCJY,23.98655,38.20451,11-01-2020,0.052911467882282646,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1322.1,120.6,473.4,6451.6,489.8,1483.0,4836.2,304.6,350.9,12.8990172,3.725552826,55.6,3.0,902.6257855,4.75745165,11
Yanbu - RCJY,23.98655,38.20451,12-01-2020,-0.3294438504403036,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1455.7,134.0,545.1,5505.9,486.8,2174.1,4259.1,282.6,567.1,12.8990172,3.725552826,51.7,3.0,902.6257855,4.75745165,12
Yanbu - RCJY,23.98655,38.20451,01-01-2021,-0.421209126837724,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1559.2,160.9,716.4,5738.9,507.8,2261.0,4619.6,306.0,491.1,12.8990172,3.725552826,51.0,3.0,902.6257855,4.75745165,1
Yanbu - RCJY,23.98655,38.20451,02-01-2021,-0.46709176503643446,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1478.2,466.2,500.5,6606.3,1733.9,2485.8,5394.4,1225.4,1055.2,12.8990172,3.725552826,51.3,3.0,902.6257855,4.75745165,2
Yanbu - RCJY,23.98655,38.20451,03-01-2021,-0.10003065944675187,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2345.3,603.4,656.0,6031.9,1627.6,1388.2,6465.1,1290.5,230.7,12.8990172,3.725552826,56.5,3.0,902.6257855,4.75745165,3
Yanbu - RCJY,23.98655,38.20451,04-01-2021,0.2670304461429313,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2468.5,678.8,655.8,6589.4,1803.2,1533.5,7307.6,1518.9,346.9,12.8990172,3.725552826,53.8,3.0,902.6257855,4.75745165,4
Yanbu - RCJY,23.98655,38.20451,07-01-2021,0.9093873809248761,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2520.8,197.7,601.1,6017.1,451.6,1730.4,7109.0,437.9,727.4,12.8990172,3.725552826,61.8,3.0,902.6257855,4.75745165,7
Yanbu - RCJY,23.98655,38.20451,08-01-2021,1.0164468700552007,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2331.8,192.3,630.2,6078.4,467.9,1539.7,6883.5,422.5,461.3,12.8990172,3.725552826,62.7,3.0,902.6257855,4.75745165,8
Yanbu - RCJY,23.98655,38.20451,09-01-2021,0.7717394663287453,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2346.6,183.1,516.9,5279.2,415.0,1299.9,6150.4,380.5,419.8,12.8990172,3.725552826,66.7,3.0,902.6257855,4.75745165,9
Yanbu - RCJY,23.98655,38.20451,10-01-2021,0.389384148006159,0.5,0.0,0.0,-1.989938345149071,0.0,0.0,2557.729545,1817.2,117.5,234.2,5649.4,331.5,572.3,5533.9,311.8,339.6,0.0,0.0,64.9,3.0,1008.4,5.1,10
Yanbu - RCJY,23.98655,38.20451,11-01-2021,0.14467674427970356,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1272.1,118.0,337.8,6105.0,455.4,1382.7,4620.9,289.5,482.4,12.8990172,3.725552826,58.5,3.0,902.6257855,4.75745165,11
Yanbu - RCJY,23.98655,38.20451,12-01-2021,-0.4059149141048209,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1385.3,128.2,561.3,4824.2,488.1,2518.1,3831.5,273.0,1077.1,12.8990172,3.725552826,53.1,3.0,902.6257855,4.75745165,12
Umluj - SWCC,25.00411,37.27382,01-01-2017,-0.8494470833590207,0.5,324.0,4.0,0.6386594772306452,0.1,1.7,2557.729545,1233.7,380.1,452.6,6085.1,1463.4,1612.6,4448.2,958.8,392.1,10.7,0.1,58.2,3.0,1015.2,5.1,1
Umluj - SWCC,25.00411,37.27382,02-01-2017,-0.8953297215577313,0.5,334.0,4.0,0.9778333897957698,0.1,1.9,2557.729545,1716.4,520.0,636.7,5960.5,1636.9,2119.3,5284.5,1144.8,716.1,14.4,0.1,46.3,3.0,1015.4,5.1,2
Umluj - SWCC,25.00411,37.27382,03-01-2017,-0.6047396796325654,0.5,304.0,4.0,0.8082464335132072,0.1,1.9,2557.729545,2006.1,631.4,869.0,6196.2,1632.3,2455.5,6148.7,1316.6,904.6,11.5,0.1,61.4,3.0,1010.9,5.1,3
Umluj - SWCC,25.00411,37.27382,04-01-2017,-0.008265383049330938,0.5,305.0,4.0,1.062626867937051,0.1,2.1,2557.729545,2766.8,778.3,996.1,4908.7,1746.6,2676.8,6404.3,1478.5,1026.0,18.1,0.1,57.2,3.0,1009.5,5.1,4
Umluj - SWCC,25.00411,37.27382,05-01-2017,0.34350150980744854,0.5,302.0,4.0,0.46907252094808266,0.1,1.8,2557.729545,2419.5,647.7,683.1,6147.7,1710.7,1925.1,7035.7,1481.6,712.4,13.6,0.1,61.5,3.0,1008.2,5.0,5
Umluj - SWCC,25.00411,37.27382,06-01-2017,0.5270320626022899,0.5,300.0,4.0,0.6386594772306452,0.1,1.6,2557.729545,2041.9,153.4,427.4,7201.9,532.0,1008.8,7460.0,458.8,206.1,12.0,0.1,65.7,3.0,1004.4,5.0,6
Umluj - SWCC,25.00411,37.27382,09-01-2017,0.5423262753351935,0.5,305.0,4.0,0.6386594772306452,0.1,1.6,2557.729545,2512.2,284.1,404.2,5045.0,400.6,937.2,6164.3,484.2,385.8,10.4,0.1,69.0,3.0,1006.3,5.0,9
Umluj - SWCC,25.00411,37.27382,10-01-2017,0.14467674427970356,0.5,313.0,3.7,0.8082464335132072,0.1,1.7,2557.729545,1424.7,120.4,338.4,6765.1,459.9,1013.6,5632.0,374.3,418.1,11.5,0.1,65.7,3.0,1010.5,5.0,10
Umluj - SWCC,25.00411,37.27382,11-01-2017,-0.16120751037836545,0.5,314.0,4.0,0.3842790428068014,0.1,1.8,2557.729545,1284.1,119.1,404.0,5939.8,453.4,1555.5,4545.7,320.9,455.6,12.8,0.1,59.8,3.0,1012.2,5.1,11
Umluj - SWCC,25.00411,37.27382,03-01-2018,-0.17650172311126913,0.5,297.0,4.0,0.04510513024167684,0.1,2.2,2557.729545,1836.6,175.7,760.0,6863.6,561.4,1907.8,6422.2,419.7,405.8,15.5,0.1,55.8,3.0,1010.6,5.1,3
Umluj - SWCC,25.00411,37.27382,04-01-2018,-0.023559595782234606,0.5,295.0,4.0,0.04510513024167684,0.1,2.1,2557.729545,2349.4,203.5,697.1,6564.8,520.3,1509.4,7208.7,456.0,336.0,13.3,0.1,58.2,3.0,1008.6,5.1,4
Umluj - SWCC,25.00411,37.27382,05-01-2018,0.6646799771984206,0.5,285.0,4.0,0.3842790428068014,0.1,2.4,2557.729545,3193.0,256.0,865.7,4945.1,505.7,2049.0,7035.2,465.6,736.0,19.7,0.1,51.6,3.0,1006.2,5.0,5
Umluj - SWCC,25.00411,37.27382,06-01-2018,0.7105626153971312,0.5,302.0,4.0,0.29948556466552056,0.1,2.0,2557.729545,2406.9,218.3,860.5,6873.3,549.9,1948.8,7620.7,493.9,488.5,12.5,0.1,59.8,3.0,1004.3,5.0,6
Umluj - SWCC,25.00411,37.27382,07-01-2018,0.8176221045274552,0.5,291.0,4.0,-0.12448182604088529,0.1,2.0,2557.729545,2274.3,236.8,930.0,6839.9,616.5,1932.4,7427.1,544.1,367.5,11.2,0.1,59.9,3.0,1003.7,5.0,7
Umluj - SWCC,25.00411,37.27382,08-01-2018,0.8023278917945516,0.5,287.0,4.0,-0.03968834789960441,0.1,2.1,2557.729545,1768.9,154.0,491.8,7281.4,527.9,1387.8,7125.3,450.6,415.8,9.3,0.1,67.8,3.0,1004.4,5.0,8
Umluj - SWCC,25.00411,37.27382,09-01-2018,0.7258568281300348,0.5,240.0,4.0,-1.735557910725228,0.0,1.2,2557.729545,2915.1,210.9,424.4,4050.2,336.0,832.1,5939.5,377.4,288.6,11.2,0.0,71.9,3.0,1005.9,5.0,9
Umluj - SWCC,25.00411,37.27382,10-01-2018,0.4658552116706763,0.5,247.0,4.0,-1.8203513888665086,0.0,1.1,2557.729545,1812.5,154.2,456.4,5230.3,399.3,1682.8,5176.9,339.3,910.4,20.3,0.0,59.8,3.0,1010.1,5.1,10
Umluj - SWCC,25.00411,37.27382,11-01-2018,-0.16120751037836545,0.5,290.0,4.0,-1.90514486700779,0.0,0.9,2557.729545,1205.0,128.0,513.7,5602.3,476.0,2515.1,4267.1,308.1,971.8,18.7,0.0,57.5,3.0,1012.5,5.0,11
Umluj - SWCC,25.00411,37.27382,12-01-2018,-0.620033892365469,0.5,321.0,4.0,-1.8203513888665086,0.0,1.0,2557.729545,1223.5,115.4,540.0,5806.4,471.8,2012.8,4118.4,276.6,476.1,11.7,0.0,56.9,3.0,1015.3,5.0,12
Umluj - SWCC,25.00411,37.27382,01-01-2019,-0.7882702324274071,0.5,181.0,4.0,-1.6507644325839466,0.1,1.7,2557.729545,1748.0,143.9,563.5,4060.0,453.3,2514.2,3911.3,294.9,860.5,17.3,0.1,55.3,3.0,1014.9,5.1,1
Umluj - SWCC,25.00411,37.27382,02-01-2019,-0.7423875942286967,0.5,294.0,4.0,-1.6507644325839466,0.1,1.6,2557.729545,1729.3,172.2,721.4,5524.6,518.3,2819.6,5000.7,348.1,1063.5,12.8,0.1,50.3,3.0,1014.4,5.1,2
Umluj - SWCC,25.00411,37.27382,03-01-2019,-0.6812107432970825,0.5,287.0,4.0,-1.3115905200188218,0.1,2.2,2557.729545,1890.3,212.1,985.9,6770.1,769.4,2540.1,6381.1,627.5,725.6,19.7,0.1,51.1,3.0,1012.9,5.1,3
Umluj - SWCC,25.00411,37.27382,04-01-2019,-0.2682669995086895,0.5,286.0,4.0,-1.5659709544426654,0.1,1.6,2557.729545,2371.0,697.7,962.5,6279.5,1596.0,2508.5,6939.8,1408.7,900.8,13.6,0.1,54.6,3.0,1010.1,5.1,4
Umluj - SWCC,25.00411,37.27382,05-01-2019,0.3282072970745449,0.5,292.0,4.0,-1.90514486700779,0.0,0.7,2557.729545,2464.0,644.8,695.3,6381.8,1746.2,1812.8,7286.7,1517.4,604.8,10.9,0.0,62.3,3.0,1007.2,5.0,5
Umluj - SWCC,25.00411,37.27382,06-01-2019,0.8329163172603589,0.5,163.0,0.0,-1.989938345149071,0.0,0.0,2557.729545,2346.2,793.8,771.7,6909.1,1837.3,1910.5,7548.1,1540.6,599.3,6.9,0.0,55.3,3.0,1005.1,5.0,6
Umluj - SWCC,25.00411,37.27382,07-01-2019,0.7717394663287453,0.5,0.0,0.0,-1.989938345149071,0.0,0.0,2557.729545,1789.5,188.1,529.1,7975.2,554.6,1138.7,7719.4,474.4,202.2,0.0,0.0,62.8,3.0,1003.3,5.0,7
Umluj - SWCC,25.00411,37.27382,08-01-2019,0.8482105299932625,0.5,0.0,0.0,-1.989938345149071,0.0,0.0,2557.729545,1825.1,159.4,496.7,7252.6,517.4,1280.8,7172.1,451.9,372.3,0.0,0.0,63.7,3.0,1004.6,5.0,8
Umluj - SWCC,25.00411,37.27382,09-01-2019,0.5882089135339035,0.5,0.0,0.0,-1.989938345149071,0.0,0.0,2557.729545,2219.7,175.4,487.4,5567.2,449.5,1556.9,6201.0,401.6,706.8,0.0,0.0,69.9,3.0,1005.5,5.0,9
Umluj - SWCC,25.00411,37.27382,10-01-2019,0.5423262753351935,0.5,0.0,0.0,-1.989938345149071,0.0,0.0,2557.729545,1872.5,160.0,686.3,5319.4,472.4,1891.6,5237.5,328.8,499.2,0.0,0.0,64.3,3.0,1009.2,5.1,10
Umluj - SWCC,25.00411,37.27382,11-01-2019,0.052911467882282646,0.5,0.0,0.0,-1.989938345149071,0.0,0.0,2557.729545,1263.6,127.6,480.1,6261.0,492.4,1679.9,4663.0,319.5,444.7,0.0,0.0,54.2,3.0,1011.1,5.1,11
Umluj - SWCC,25.00411,37.27382,12-01-2019,-0.6353281050983727,0.5,275.0,0.0,-1.989938345149071,0.0,0.0,2557.729545,962.1,91.7,336.1,7000.3,477.2,1256.3,4424.3,270.6,268.8,0.5,0.0,48.7,3.0,1014.7,5.1,12
Umluj - SWCC,25.00411,37.27382,01-01-2020,-1.124742912551283,0.5,326.0,0.0,-1.989938345149071,0.0,0.0,2557.729545,1133.8,354.4,397.9,6545.9,1691.6,2066.2,4496.6,1029.8,796.2,0.8,0.0,46.8,3.0,1017.4,5.1,1
